exch_no,stock_code,last_price,price_type,order_oper_way,min_qty
1,600592,18.02,1,11,100
1,600593,39.15,1,11,100
1,600594,5.28,1,11,100
1,600595,1.47,1,11,100
1,600596,10.48,1,11,100
1,600597,11.06,1,11,100
1,600598,10.26,1,11,100
1,600599,14.18,1,11,100
1,600602,8.68,1,11,100
1,600604,10.11,1,11,100
1,600605,11.29,1,11,100
1,600606,7.17,1,11,100
1,600608,4.75,1,11,100
1,600609,4.20,1,11,100
1,600611,4.27,1,11,100
1,600612,52.00,1,11,100
1,600613,7.57,1,11,100
1,600614,1.26,1,11,100
1,600615,7.56,1,11,100
1,600616,5.53,1,11,100
1,600617,5.28,1,11,100
1,600618,8.01,1,11,100
1,600619,9.00,1,11,100
1,600620,7.42,1,11,100
1,600621,14.36,1,11,100
1,600622,4.82,1,11,100
1,600623,7.72,1,11,100
1,600624,9.85,1,11,100
1,600626,7.09,1,11,100
1,600628,7.84,1,11,100
1,600629,9.52,1,11,100
1,600630,7.39,1,11,100
1,600633,9.18,1,11,100
1,600634,1.83,1,11,100
1,600635,5.40,1,11,100
1,600636,10.78,1,11,100
1,600637,10.02,1,11,100
1,600638,7.42,1,11,100
1,600639,14.28,1,11,100
1,600640,15.05,1,11,100
1,600641,12.39,1,11,100
1,600642,5.83,1,11,100
1,600643,9.42,1,11,100
1,600644,6.32,1,11,100
1,600645,19.46,1,11,100
1,600647,20.46,1,11,100
1,600648,18.68,1,11,100
1,600649,5.89,1,11,100
1,600650,10.86,1,11,100
1,600651,4.07,1,11,100
1,600652,2.10,1,11,100
1,600653,2.27,1,11,100
1,600654,1.48,1,11,100
1,600655,9.01,1,11,100
1,600657,4.13,1,11,100
1,600658,4.62,1,11,100
1,600660,23.00,1,11,100
1,600661,19.56,1,11,100
1,600662,5.00,1,11,100
1,600663,14.65,1,11,100
1,600664,4.14,1,11,100
1,600665,3.65,1,11,100
1,600666,1.98,1,11,100
1,600667,8.17,1,11,100
1,600668,14.48,1,11,100
1,600671,15.30,1,11,100
1,600673,7.86,1,11,100
1,600674,9.91,1,11,100
1,600675,4.76,1,11,100
1,600676,4.62,1,11,100
1,600677,14.94,1,11,100
1,600678,5.17,1,11,100
1,600679,12.92,1,11,100
1,600681,7.37,1,11,100
1,600682,12.18,1,11,100
1,600683,4.30,1,11,100
1,600684,3.85,1,11,100
1,600685,19.50,1,11,100
1,600686,7.82,1,11,100
1,600687,2.08,1,11,100
1,600688,4.50,1,11,100
1,600689,10.55,1,11,100
1,600690,15.83,1,11,100
1,600691,2.52,1,11,100
1,600692,7.15,1,11,100
1,600693,5.21,1,11,100
1,600694,27.29,1,11,100
1,600695,6.15,1,11,100
1,600696,12.79,1,11,100
1,600697,18.17,1,11,100
1,600698,2.87,1,11,100
1,600699,16.82,1,11,100
1,600701,2.29,1,11,100
1,600702,27.91,1,11,100
1,600703,13.80,1,11,100
1,600704,5.64,1,11,100
1,600705,5.03,1,11,100
1,600706,9.40,1,11,100
1,600707,5.25,1,11,100
1,600708,3.91,1,11,100
1,600710,5.92,1,11,100
1,600711,5.72,1,11,100
1,600712,4.38,1,11,100
1,600713,4.46,1,11,100
1,600714,6.20,1,11,100
1,600715,3.58,1,11,100
1,600716,4.11,1,11,100
1,600717,6.40,1,11,100
1,600718,12.55,1,11,100
1,600719,5.46,1,11,100
1,600720,9.42,1,11,100
1,600721,5.91,1,11,100
1,600722,5.67,1,11,100
1,600723,6.41,1,11,100
1,600724,3.52,1,11,100
1,600725,2.98,1,11,100
1,600726,1.78,1,11,100
1,600727,7.14,1,11,100
1,600728,10.25,1,11,100
1,600729,30.32,1,11,100
1,600730,5.57,1,11,100
1,600731,6.97,1,11,100
1,600732,8.70,1,11,100
1,600733,7.24,1,11,100
1,600734,9.68,1,11,100
1,600735,6.05,1,11,100
1,600736,6.58,1,11,100
1,600737,9.47,1,11,100
1,600738,6.18,1,11,100
1,600739,14.43,1,11,100
1,600740,8.17,1,11,100
1,600741,25.92,1,11,100
1,600742,12.70,1,11,100
1,600743,2.52,1,11,100
1,600744,2.85,1,11,100
1,600745,73.30,1,11,100
1,600746,6.69,1,11,100
1,600747,0.75,1,11,100
1,600748,7.10,1,11,100
1,600749,11.36,1,11,100
1,600750,13.11,1,11,100
1,600751,3.25,1,11,100
1,600753,17.25,1,11,100
1,600754,24.30,1,11,100
1,600755,7.84,1,11,100
1,600756,24.36,1,11,100
1,600757,6.67,1,11,100
1,600758,5.66,1,11,100
1,600759,3.47,1,11,100
1,600760,35.60,1,11,100
1,600761,9.88,1,11,100
1,600763,95.07,1,11,100
1,600764,33.83,1,11,100
1,600765,11.41,1,11,100
1,600766,10.20,1,11,100
1,600767,5.77,1,11,100
1,600768,11.56,1,11,100
1,600769,6.56,1,11,100
1,600770,6.06,1,11,100
1,600771,17.70,1,11,100
1,600773,6.25,1,11,100
1,600774,11.95,1,11,100
1,600775,12.78,1,11,100
1,600776,23.60,1,11,100
1,600777,2.23,1,11,100
1,600778,5.15,1,11,100
1,600779,45.23,1,11,100
1,600780,3.57,1,11,100
1,600781,5.76,1,11,100
1,600782,4.86,1,11,100
1,600783,14.68,1,11,100
1,600784,5.24,1,11,100
1,600785,15.58,1,11,100
1,600787,5.42,1,11,100
1,600789,6.88,1,11,100
1,600790,3.64,1,11,100
1,600791,3.97,1,11,100
1,600792,3.56,1,11,100
1,600793,18.17,1,11,100
1,600794,4.38,1,11,100
1,600795,2.51,1,11,100
1,600796,5.58,1,11,100
1,600797,9.39,1,11,100
1,600798,3.78,1,11,100
1,600800,5.91,1,11,100
1,600801,20.15,1,11,100
1,600802,7.83,1,11,100
1,600803,11.51,1,11,100
1,600804,7.82,1,11,100
1,600805,5.69,1,11,100
1,600807,4.51,1,11,100
1,600808,2.80,1,11,100
1,600809,74.56,1,11,100
1,600810,8.30,1,11,100
1,600811,3.52,1,11,100
1,600812,8.70,1,11,100
1,600814,5.19,1,11,100
1,600815,3.12,1,11,100
1,600816,5.25,1,11,100
1,600817,7.53,1,11,100
1,600818,11.79,1,11,100
1,600819,4.68,1,11,100
1,600820,6.19,1,11,100
1,600821,5.61,1,11,100
1,600822,11.45,1,11,100
1,600823,4.35,1,11,100
1,600824,3.66,1,11,100
1,600825,4.91,1,11,100
1,600826,11.65,1,11,100
1,600827,9.13,1,11,100
1,600828,4.94,1,11,100
1,600829,7.43,1,11,100
1,600830,6.41,1,11,100
1,600831,10.18,1,11,100
1,600833,10.05,1,11,100
1,600834,7.21,1,11,100
1,600835,17.85,1,11,100
1,600836,4.14,1,11,100
1,600837,16.19,1,11,100
1,600838,6.78,1,11,100
1,600839,2.92,1,11,100
1,600841,7.71,1,11,100
1,600843,8.29,1,11,100
1,600844,4.76,1,11,100
1,600845,35.78,1,11,100
1,600846,8.65,1,11,100
1,600847,11.79,1,11,100
1,600848,27.67,1,11,100
1,601607,19.25,1,11,100
1,600850,28.16,1,11,100
1,600851,6.85,1,11,100
1,600853,3.38,1,11,100
1,600854,3.99,1,11,100
1,600855,15.15,1,11,100
1,600856,2.62,1,11,100
1,600857,9.34,1,11,100
1,600858,4.97,1,11,100
1,600859,15.21,1,11,100
1,600860,6.34,1,11,100
1,600861,10.13,1,11,100
1,600862,10.81,1,11,100
1,600863,3.22,1,11,100
1,600864,7.52,1,11,100
1,600865,6.07,1,11,100
1,600866,4.93,1,11,100
1,600867,18.67,1,11,100
1,600868,3.67,1,11,100
1,600869,5.07,1,11,100
1,600870,3.80,1,11,100
1,600871,2.51,1,11,100
1,600872,39.74,1,11,100
1,600873,4.57,1,11,100
1,600874,7.76,1,11,100
1,600875,10.01,1,11,100
1,600876,10.92,1,11,100
1,600877,6.30,1,11,100
1,600879,6.64,1,11,100
1,600880,3.82,1,11,100
1,600881,3.16,1,11,100
1,600882,14.50,1,11,100
1,600883,7.09,1,11,100
1,600884,11.29,1,11,100
1,600885,25.32,1,11,100
1,600886,9.27,1,11,100
1,600887,29.32,1,11,100
1,600888,4.97,1,11,100
1,600889,4.93,1,11,100
1,600890,5.33,1,11,100
1,600891,1.53,1,11,100
1,600892,5.17,1,11,100
1,600893,24.06,1,11,100
1,600894,8.40,1,11,100
1,600895,16.74,1,11,100
1,600896,4.27,1,11,100
1,600897,22.10,1,11,100
1,600898,7.98,1,11,100
1,600900,19.00,1,11,100
1,600960,3.72,1,11,100
1,600963,4.68,1,11,100
1,600966,4.06,1,11,100
1,600967,11.50,1,11,100
1,600969,6.94,1,11,100
1,600975,10.93,1,11,100
1,600976,17.45,1,11,100
1,600980,16.64,1,11,100
1,600985,10.59,1,11,100
1,600986,4.14,1,11,100
1,600988,5.62,1,11,100
1,600990,55.62,1,11,100
1,600992,7.62,1,11,100
1,600993,17.61,1,11,100
1,600995,7.68,1,11,100
1,600997,5.91,1,11,100
2,002017,17.12,1,11,100
2,002002,4.84,1,11,100
2,002003,6.32,1,11,100
2,002004,4.90,1,11,100
2,002005,1.51,1,11,100
2,002006,4.79,1,11,100
2,002007,32.90,1,11,100
2,002008,35.73,1,11,100
2,002009,8.72,1,11,100
2,002010,8.20,1,11,100
2,002011,5.27,1,11,100
2,002012,5.27,1,11,100
2,002013,7.03,1,11,100
2,002014,7.25,1,11,100
2,002015,5.74,1,11,100
2,002016,8.56,1,11,100
2,002018,0.50,1,11,100
2,002019,13.51,1,11,100
2,002020,13.49,1,11,100
2,002021,1.72,1,11,100
2,002022,10.13,1,11,100
2,002023,12.71,1,11,100
2,002024,10.87,1,11,100
2,002025,28.08,1,11,100
2,002026,5.57,1,11,100
2,002027,5.55,1,11,100
2,002028,11.62,1,11,100
2,002029,6.09,1,11,100
2,002030,11.06,1,11,100
2,002031,2.08,1,11,100
2,002032,71.69,1,11,100
2,002033,6.08,1,11,100
2,002034,16.43,1,11,100
2,002035,11.05,1,11,100
2,002036,14.22,1,11,100
2,002037,7.54,1,11,100
2,002038,14.49,1,11,100
1,600022,1.54,1,11,100
1,600143,7.94,1,11,100
1,600482,25.06,1,11,100
1,600961,9.74,1,11,100
1,600962,8.85,1,11,100
1,600965,9.10,1,11,100
1,600971,5.88,1,11,100
1,600973,3.95,1,11,100
1,600978,3.53,1,11,100
1,600979,4.28,1,11,100
1,600981,4.05,1,11,100
1,600982,3.22,1,11,100
1,600983,5.38,1,11,100
1,600984,8.62,1,11,100
1,600987,6.39,1,11,100
1,600027,3.88,1,11,100
2,002039,14.60,1,11,100
2,002040,7.78,1,11,100
1,600970,6.34,1,11,100
2,002041,9.78,1,11,100
2,002042,7.50,1,11,100
2,002043,5.55,1,11,100
2,002044,12.85,1,11,100
2,002045,7.13,1,11,100
2,002046,8.18,1,11,100
2,002047,5.54,1,11,100
2,002048,14.95,1,11,100
2,002049,58.10,1,11,100
2,002050,13.25,1,11,100
2,300150,4.29,1,11,100
2,002051,10.88,1,11,100
2,002052,5.20,1,11,100
2,002053,7.61,1,11,100
1,601001,4.45,1,11,100
1,601988,3.66,1,11,100
2,002054,8.48,1,11,100
2,002055,11.43,1,11,100
2,002056,7.16,1,11,100
1,600048,14.47,1,11,100
2,002057,11.90,1,11,100
2,002058,14.17,1,11,100
2,002059,5.92,1,11,100
1,601006,7.78,1,11,100
2,002060,3.09,1,11,100
2,002061,5.61,1,11,100
2,002062,3.66,1,11,100
2,002063,10.71,1,11,100
2,002064,5.23,1,11,100
2,002065,7.57,1,11,100
2,002066,8.29,1,11,100
1,601111,8.52,1,11,100
2,002067,3.33,1,11,100
2,002068,5.35,1,11,100
2,300016,9.48,1,11,100
2,300271,22.20,1,11,100
1,601699,7.81,1,11,100
2,002069,3.19,1,11,100
2,002279,7.09,1,11,100
2,002071,3.60,1,11,100
2,002072,4.65,1,11,100
1,601588,3.51,1,11,100
2,002073,6.56,1,11,100
1,600017,3.06,1,11,100
2,002074,14.73,1,11,100
2,002075,8.04,1,11,100
2,002076,2.82,1,11,100
1,601398,5.57,1,11,100
2,002079,7.77,1,11,100
2,002078,8.22,1,11,100
2,002077,6.77,1,11,100
1,600018,6.22,1,11,100
2,002080,10.86,1,11,100
2,002081,9.86,1,11,100
2,002082,10.12,1,11,100
1,601666,4.06,1,11,100
2,002083,5.84,1,11,100
2,002084,5.24,1,11,100
2,002085,7.30,1,11,100
2,002086,3.92,1,11,100
2,002087,3.65,1,11,100
2,002088,12.32,1,11,100
2,002089,2.22,1,11,100
1,601872,4.66,1,11,100
2,002090,12.10,1,11,100
2,002091,5.77,1,11,100
2,002092,7.31,1,11,100
1,601991,2.80,1,11,100
2,002095,27.39,1,11,100
2,002094,5.22,1,11,100
2,002093,9.80,1,11,100
2,002102,2.27,1,11,100
2,002101,7.05,1,11,100
2,002099,7.58,1,11,100
2,002100,10.20,1,11,100
2,002097,6.13,1,11,100
2,002096,6.10,1,11,100
2,002098,6.52,1,11,100
2,002103,4.56,1,11,100
2,002105,5.19,1,11,100
1,601333,3.20,1,11,100
2,002104,7.71,1,11,100
2,002110,8.72,1,11,100
2,002108,3.76,1,11,100
2,002106,8.54,1,11,100
2,002109,3.86,1,11,100
1,601002,6.54,1,11,100
1,601628,29.31,1,11,100
2,002107,8.46,1,11,100
2,002111,15.23,1,11,100
2,002121,5.24,1,11,100
2,002112,7.62,1,11,100
2,002114,8.80,1,11,100
2,002115,8.99,1,11,100
2,002120,36.25,1,11,100
2,002113,1.84,1,11,100
2,002116,8.59,1,11,100
2,002117,11.30,1,11,100
1,601166,17.86,1,11,100
2,002118,7.97,1,11,100
2,002119,17.45,1,11,100
1,601003,5.70,1,11,100
2,002124,12.72,1,11,100
1,601005,1.91,1,11,100
1,601318,91.35,1,11,100
2,002123,18.36,1,11,100
1,601007,10.35,1,11,100
2,002125,5.49,1,11,100
2,300318,4.11,1,11,100
2,002122,1.97,1,11,100
2,002126,7.57,1,11,100
1,601008,4.44,1,11,100
2,002130,4.84,1,11,100
2,002129,12.70,1,11,100
2,002127,9.64,1,11,100
2,002131,1.86,1,11,100
2,002132,3.18,1,11,100
2,002134,11.63,1,11,100
2,002135,5.63,1,11,100
2,002136,8.60,1,11,100
2,002133,3.40,1,11,100
2,000338,12.07,1,11,100
2,002128,8.71,1,11,100
1,601998,5.80,1,11,100
2,002139,6.43,1,11,100
1,601328,5.61,1,11,100
1,601600,3.79,1,11,100
2,002137,7.15,1,11,100
2,002138,24.18,1,11,100
2,002170,3.44,1,11,100
2,002140,8.11,1,11,100
1,601919,4.96,1,11,100
1,601168,6.01,1,11,100
2,002144,10.32,1,11,100
2,002143,0.55,1,11,100
2,002141,3.80,1,11,100
2,002142,24.37,1,11,100
1,601009,8.36,1,11,100
2,002153,41.35,1,11,100
2,002146,8.75,1,11,100
2,002159,15.11,1,11,100
2,002148,6.08,1,11,100
2,002150,5.65,1,11,100
2,002152,7.55,1,11,100
2,002149,8.78,1,11,100
2,002147,2.15,1,11,100
2,002157,17.50,1,11,100
2,002155,9.64,1,11,100
2,002151,24.41,1,11,100
2,002156,10.55,1,11,100
2,002145,4.21,1,11,100
2,002158,8.63,1,11,100
2,002168,9.11,1,11,100
2,002160,3.33,1,11,100
2,002161,8.09,1,11,100
2,002254,10.82,1,11,100
2,002154,3.10,1,11,100
2,002164,4.59,1,11,100
2,002162,3.49,1,11,100
2,002163,5.11,1,11,100
2,002169,7.05,1,11,100
2,002167,7.12,1,11,100
2,002175,1.98,1,11,100
2,002171,6.75,1,11,100
2,002165,4.96,1,11,100
2,002192,18.00,1,11,100
2,002166,8.54,1,11,100
2,002172,3.77,1,11,100
2,002174,16.33,1,11,100
1,601169,5.51,1,11,100
2,002173,6.98,1,11,100
2,002176,4.42,1,11,100
2,002179,41.93,1,11,100
2,002177,6.30,1,11,100
2,002180,29.06,1,11,100
1,601939,7.12,1,11,100
2,002178,3.97,1,11,100
1,601808,12.80,1,11,100
2,300477,10.14,1,11,100
2,002183,4.67,1,11,100
2,002185,6.17,1,11,100
2,002182,9.68,1,11,100
2,002184,11.18,1,11,100
1,601088,19.72,1,11,100
2,002189,24.20,1,11,100
1,601857,6.50,1,11,100
2,002188,3.11,1,11,100
2,002187,8.40,1,11,100
2,002186,11.17,1,11,100
2,002196,5.80,1,11,100
2,002208,6.97,1,11,100
2,002193,9.13,1,11,100
2,002190,20.24,1,11,100
2,002191,11.01,1,11,100
2,002194,24.76,1,11,100
2,002195,3.81,1,11,100
2,300213,7.41,1,11,100
2,002200,6.03,1,11,100
2,002199,15.74,1,11,100
2,002198,6.84,1,11,100
1,601390,6.35,1,11,100
1,601918,3.07,1,11,100
2,002197,10.62,1,11,100
2,002201,25.12,1,11,100
2,002203,10.53,1,11,100
1,601999,6.08,1,11,100
2,002202,13.49,1,11,100
1,601866,2.67,1,11,100
2,002204,3.61,1,11,100
2,002205,20.66,1,11,100
1,601601,37.85,1,11,100
2,002207,6.67,1,11,100
2,002206,3.87,1,11,100
2,002209,7.19,1,11,100
2,002210,1.40,1,11,100
2,002211,7.62,1,11,100
2,002213,9.70,1,11,100
1,601099,3.74,1,11,100
2,002212,17.80,1,11,100
2,002216,9.64,1,11,100
1,601899,3.58,1,11,100
2,002215,6.80,1,11,100
2,002214,11.63,1,11,100
2,002226,5.56,1,11,100
2,002217,6.59,1,11,100
2,002218,3.29,1,11,100
2,002222,11.93,1,11,100
1,601898,5.05,1,11,100
2,002221,8.48,1,11,100
2,002220,1.39,1,11,100
2,002224,6.69,1,11,100
2,002219,2.90,1,11,100
1,601958,7.27,1,11,100
1,601186,10.02,1,11,100
2,002223,22.68,1,11,100
2,002225,4.51,1,11,100
2,002228,4.17,1,11,100
2,002227,12.21,1,11,100
2,002244,4.11,1,11,100
2,002230,34.73,1,11,100
2,002237,15.95,1,11,100
2,002235,8.42,1,11,100
2,002232,9.87,1,11,100
2,002231,7.90,1,11,100
2,002249,4.38,1,11,100
2,002229,7.10,1,11,100
2,002253,15.17,1,11,100
2,002234,36.90,1,11,100
2,002246,8.79,1,11,100
2,002233,10.09,1,11,100
2,002243,14.72,1,11,100
2,002236,17.98,1,11,100
2,002265,10.85,1,11,100
2,002252,8.68,1,11,100
2,002240,7.86,1,11,100
2,002247,3.26,1,11,100
2,002239,1.86,1,11,100
2,002238,8.82,1,11,100
2,002242,22.98,1,11,100
2,002245,3.92,1,11,100
2,002241,15.06,1,11,100
2,002248,8.45,1,11,100
2,002263,1.91,1,11,100
2,002274,7.84,1,11,100
2,002251,7.80,1,11,100
2,002256,2.85,1,11,100
2,002261,6.18,1,11,100
2,002255,4.26,1,11,100
2,002259,1.96,1,11,100
2,002262,13.03,1,11,100
2,002264,5.12,1,11,100
2,002258,12.70,1,11,100
2,002250,13.12,1,11,100
1,601668,5.77,1,11,100
2,002267,7.31,1,11,100
2,002268,31.90,1,11,100
2,002271,21.58,1,11,100
2,002269,2.28,1,11,100
2,002270,5.72,1,11,100
2,002272,5.03,1,11,100
2,002266,4.69,1,11,100
2,002275,13.95,1,11,100
2,002273,14.07,1,11,100
2,002396,29.10,1,11,100
1,601107,3.81,1,11,100
1,601766,7.66,1,11,100
1,601788,12.27,1,11,100
2,002276,5.86,1,11,100
2,002282,9.32,1,11,100
2,002284,5.23,1,11,100
2,002283,3.96,1,11,100
2,002362,16.60,1,11,100
2,002277,3.35,1,11,100
1,601727,5.33,1,11,100
2,002278,6.49,1,11,100
2,002461,6.32,1,11,100
2,002280,3.73,1,11,100
2,002285,4.21,1,11,100
2,002281,31.70,1,11,100
2,002287,21.75,1,11,100
2,002286,6.06,1,11,100
2,002288,5.16,1,11,100
2,002289,7.09,1,11,100
2,300370,3.96,1,11,100
2,002290,5.03,1,11,100
2,002296,7.20,1,11,100
2,002295,7.97,1,11,100
2,002291,5.34,1,11,100
2,002300,7.27,1,11,100
2,002292,6.87,1,11,100
2,002293,9.31,1,11,100
2,002294,23.50,1,11,100
1,600999,17.70,1,11,100
2,002297,7.78,1,11,100
2,300002,4.08,1,11,100
2,002599,4.90,1,11,100
1,601126,6.15,1,11,100
1,601633,8.48,1,11,100
2,002467,6.35,1,11,100
2,002446,10.55,1,11,100
2,002448,5.39,1,11,100
2,002438,7.95,1,11,100
2,002490,4.36,1,11,100
2,002419,11.96,1,11,100
2,300445,14.55,1,11,100
2,300353,16.91,1,11,100
2,300444,6.69,1,11,100
2,002298,8.00,1,11,100
2,002506,6.35,1,11,100
1,601888,92.75,1,11,100
2,002299,27.51,1,11,100
2,002301,11.49,1,11,100
2,002489,3.53,1,11,100
1,601989,6.05,1,11,100
2,002304,104.34,1,11,100
2,002306,2.97,1,11,100
2,002365,8.97,1,11,100
2,002302,11.86,1,11,100
2,002307,6.30,1,11,100
2,002350,6.15,1,11,100
2,002315,19.04,1,11,100
2,002305,2.34,1,11,100
2,002303,5.10,1,11,100
2,002308,4.80,1,11,100
2,002756,14.49,1,11,100
2,002310,5.44,1,11,100
1,601139,6.36,1,11,100
2,002309,7.09,1,11,100
2,002311,34.00,1,11,100
2,002312,3.97,1,11,100
2,002523,3.63,1,11,100
1,601618,3.00,1,11,100
2,002313,21.91,1,11,100
2,002314,3.39,1,11,100
2,002316,9.64,1,11,100
2,002356,2.40,1,11,100
1,601117,5.97,1,11,100
2,002318,8.01,1,11,100
2,002327,6.94,1,11,100
2,002317,10.60,1,11,100
2,002319,10.68,1,11,100
2,002474,8.88,1,11,100
2,002321,6.80,1,11,100
2,300010,9.93,1,11,100
2,300001,17.21,1,11,100
2,002325,3.29,1,11,100
2,002331,11.12,1,11,100
2,300004,4.71,1,11,100
2,300008,3.67,1,11,100
2,300003,28.06,1,11,100
2,300006,4.99,1,11,100
2,300007,14.78,1,11,100
2,300014,38.11,1,11,100
2,300009,15.63,1,11,100
2,300011,6.48,1,11,100
2,300005,3.94,1,11,100
2,300013,9.35,1,11,100
1,601801,5.99,1,11,100
2,002328,3.92,1,11,100
2,300023,8.73,1,11,100
2,300012,12.73,1,11,100
2,300018,6.28,1,11,100
2,300071,2.90,1,11,100
2,300017,12.28,1,11,100
2,300015,34.17,1,11,100
2,300019,8.35,1,11,100
2,300020,9.79,1,11,100
2,300022,4.24,1,11,100
2,300024,15.48,1,11,100
2,300021,5.63,1,11,100
2,300033,117.90,1,11,100
2,002320,8.91,1,11,100
1,601877,23.26,1,11,100
2,300027,4.67,1,11,100
2,300026,3.48,1,11,100
2,300025,6.86,1,11,100
2,002324,11.17,1,11,100
2,002322,14.30,1,11,100
2,002323,1.31,1,11,100
2,002326,9.33,1,11,100
2,002330,6.95,1,11,100
2,002329,4.52,1,11,100
2,002333,4.29,1,11,100
2,002332,8.00,1,11,100
2,002334,5.10,1,11,100
2,002336,5.58,1,11,100
2,002337,4.11,1,11,100
2,002335,18.77,1,11,100
2,002338,14.22,1,11,100
2,002340,4.78,1,11,100
2,002561,8.42,1,11,100
2,002339,7.14,1,11,100
2,002341,6.48,1,11,100
2,002344,4.50,1,11,100
2,300031,12.18,1,11,100
2,300139,11.32,1,11,100
2,002342,3.45,1,11,100
2,002538,5.27,1,11,100
2,002343,8.81,1,11,100
2,002345,4.51,1,11,100
2,002346,12.43,1,11,100
2,002347,4.81,1,11,100
2,002348,3.57,1,11,100
2,002381,8.32,1,11,100
2,300034,17.66,1,11,100
2,300032,3.01,1,11,100
2,002349,5.72,1,11,100
1,601678,6.00,1,11,100
2,002351,7.04,1,11,100
2,002352,39.51,1,11,100
2,002591,8.51,1,11,100
2,002355,6.98,1,11,100
2,002353,28.21,1,11,100
2,300029,6.88,1,11,100
2,002354,3.28,1,11,100
2,300035,5.72,1,11,100
2,300247,3.21,1,11,100
2,300036,18.50,1,11,100
2,300030,6.03,1,11,100
2,002359,2.34,1,11,100
2,002358,8.61,1,11,100
2,002549,5.85,1,11,100
2,300041,10.50,1,11,100
2,300038,10.47,1,11,100
2,300037,25.73,1,11,100
2,002357,6.36,1,11,100
2,002455,6.65,1,11,100
2,002370,10.27,1,11,100
2,002375,5.66,1,11,100
1,601688,20.38,1,11,100
2,002369,8.88,1,11,100
2,300040,6.05,1,11,100
1,601058,4.32,1,11,100
2,002360,5.51,1,11,100
2,002364,12.38,1,11,100
2,300039,4.57,1,11,100
2,002367,8.28,1,11,100
2,002366,9.28,1,11,100
1,601179,3.63,1,11,100
2,002361,4.60,1,11,100
2,002368,34.05,1,11,100
2,002374,3.07,1,11,100
2,300042,15.04,1,11,100
2,300045,10.04,1,11,100
2,300049,8.42,1,11,100
2,300047,9.35,1,11,100
2,002371,70.44,1,11,100
2,300048,2.78,1,11,100
2,002373,19.06,1,11,100
2,002380,16.38,1,11,100
2,002566,6.74,1,11,100
2,002372,15.51,1,11,100
2,002376,13.87,1,11,100
2,002397,5.22,1,11,100
1,601106,3.19,1,11,100
2,002378,6.36,1,11,100
2,300050,6.25,1,11,100
2,300044,8.14,1,11,100
2,300046,18.62,1,11,100
2,300043,5.15,1,11,100
1,603199,25.71,1,11,100
2,002383,11.99,1,11,100
2,002363,5.86,1,11,100
2,002379,4.37,1,11,100
2,002382,13.83,1,11,100
2,002421,4.12,1,11,100
2,300277,7.56,1,11,100
2,300051,6.92,1,11,100
2,002392,3.63,1,11,100
2,002630,2.81,1,11,100
2,002385,5.41,1,11,100
2,002384,22.48,1,11,100
2,002386,6.12,1,11,100
2,002377,4.23,1,11,100
2,300052,11.76,1,11,100
2,300054,10.21,1,11,100
2,300264,6.26,1,11,100
2,002394,9.97,1,11,100
2,002393,25.68,1,11,100
1,601158,5.78,1,11,100
2,002388,8.75,1,11,100
2,300053,12.45,1,11,100
2,300057,5.35,1,11,100
2,300055,6.60,1,11,100
2,300056,6.21,1,11,100
2,300058,6.50,1,11,100
2,002407,14.23,1,11,100
2,002387,16.81,1,11,100
2,002395,23.27,1,11,100
2,002389,12.04,1,11,100
2,002398,5.85,1,11,100
2,002390,5.94,1,11,100
2,002391,8.80,1,11,100
1,601101,5.78,1,11,100
2,002399,21.14,1,11,100
2,002410,36.88,1,11,100
2,002408,7.48,1,11,100
2,002401,12.67,1,11,100
2,002400,3.12,1,11,100
2,002404,5.69,1,11,100
2,002406,5.89,1,11,100
2,300059,16.27,1,11,100
2,002808,9.77,1,11,100
2,002405,17.37,1,11,100
2,002403,8.67,1,11,100
2,002402,15.00,1,11,100
2,002409,19.75,1,11,100
2,002412,11.40,1,11,100
1,601010,3.30,1,11,100
2,002411,17.83,1,11,100
2,300061,9.52,1,11,100
2,002416,5.92,1,11,100
2,002415,34.50,1,11,100
2,002414,23.06,1,11,100
2,002413,6.72,1,11,100
2,300098,7.96,1,11,100
2,300062,5.83,1,11,100
2,300087,8.14,1,11,100
2,300066,4.98,1,11,100
2,002433,4.80,1,11,100
2,002417,10.38,1,11,100
2,002425,6.31,1,11,100
2,300063,3.26,1,11,100
2,300065,14.48,1,11,100
2,300064,3.94,1,11,100
2,300068,11.96,1,11,100
2,002418,3.44,1,11,100
2,002420,3.35,1,11,100
1,601369,6.55,1,11,100
2,002422,28.08,1,11,100
2,002423,9.50,1,11,100
2,002428,9.34,1,11,100
2,002442,5.62,1,11,100
2,002424,9.35,1,11,100
2,002426,2.91,1,11,100
2,002427,12.00,1,11,100
2,002431,3.42,1,11,100
2,002456,11.19,1,11,100
1,601188,3.19,1,11,100
1,601518,2.75,1,11,100
2,002644,6.97,1,11,100
2,002430,14.39,1,11,100
2,002447,3.82,1,11,100
2,002459,14.01,1,11,100
2,300073,26.69,1,11,100
2,300070,7.30,1,11,100
2,002432,5.65,1,11,100
2,002429,3.01,1,11,100
2,002434,7.18,1,11,100
2,002436,8.02,1,11,100
2,300076,5.91,1,11,100
2,300072,7.33,1,11,100
2,300105,4.84,1,11,100
2,300069,14.55,1,11,100
2,300067,4.37,1,11,100
2,002435,4.22,1,11,100
2,002440,12.55,1,11,100
2,002437,3.78,1,11,100
2,002443,7.17,1,11,100
2,002622,4.26,1,11,100
2,300080,6.71,1,11,100
2,300075,12.91,1,11,100
