exch_no,stock_code,last_price
2,002034,15.260000000
2,002035,11.750000000
2,002036,10.780000000
2,002037,7.700000000
2,002038,14.120000000
1,600022,1.600000000
1,600143,5.260000000
1,600482,24.200000000
1,600961,8.690000000
1,600962,8.830000000
1,600965,9.810000000
1,600971,5.540000000
1,600973,3.820000000
1,600978,3.590000000
1,600979,4.210000000
1,600981,3.980000000
1,600982,3.260000000
1,600983,5.520000000
1,600984,8.780000000
1,600987,6.440000000
1,600027,3.840000000
2,002039,13.830000000
2,002040,8.050000000
1,600970,6.360000000
2,002041,8.540000000
2,002042,6.850000000
2,002043,5.790000000
2,002044,11.920000000
2,002045,5.840000000
2,002046,7.800000000
2,002047,5.550000000
2,002048,10.450000000
2,002049,47.960000000
2,002050,10.910000000
2,300150,4.700000000
2,002051,11.230000000
2,002052,4.290000000
2,002053,7.470000000
1,601001,4.570000000
1,601988,3.700000000
2,002054,9.570000000
2,002055,10.590000000
2,002056,6.780000000
1,600048,14.230000000
2,002057,10.010000000
2,002058,13.360000000
2,002059,6.300000000
1,601006,7.860000000
2,002060,3.020000000
2,002061,5.580000000
2,002062,3.630000000
2,002063,8.900000000
2,002064,5.620000000
2,002065,6.810000000
2,002066,8.540000000
1,601111,9.000000000
2,002067,3.320000000
2,002068,5.850000000
2,300016,9.470000000
2,300271,19.230000000
1,601699,8.000000000
2,002069,3.170000000
2,002279,6.220000000
2,002070,0.710000000
2,002071,3.570000000
2,002072,4.700000000
1,601588,3.720000000
2,002073,6.520000000
1,600017,3.060000000
2,002074,12.960000000
2,002075,7.230000000
2,002076,2.770000000
1,601398,5.680000000
2,002079,7.430000000
2,002078,7.160000000
2,002077,6.590000000
1,600018,7.280000000
2,002080,10.310000000
2,002081,10.910000000
2,002082,9.920000000
1,601666,4.350000000
2,002083,5.800000000
2,002084,5.030000000
2,002085,6.960000000
2,002086,3.530000000
2,002087,3.800000000
2,002088,12.850000000
2,002089,2.120000000
1,601872,4.120000000
2,002090,10.570000000
2,002091,5.380000000
2,002092,7.290000000
1,601991,3.000000000
2,002095,21.810000000
2,002094,5.040000000
2,002093,9.130000000
2,002102,2.230000000
2,002101,6.700000000
2,002099,7.220000000
2,002100,10.710000000
2,002097,6.050000000
2,002096,5.980000000
2,002098,5.530000000
2,002103,4.410000000
2,002105,4.950000000
1,601333,3.180000000
2,002104,6.730000000
2,002110,8.570000000
2,002108,3.830000000
2,002106,7.740000000
2,002109,4.080000000
1,601002,7.020000000
1,601628,30.470000000
2,002107,8.060000000
2,002111,13.660000000
2,002121,4.470000000
2,002112,6.950000000
2,002114,8.220000000
2,002115,8.290000000
2,002120,35.920000000
2,002113,1.780000000
2,002116,9.280000000
2,002117,10.510000000
1,601166,19.280000000
2,002118,6.480000000
2,002119,14.270000000
1,601003,5.370000000
2,002124,16.160000000
1,601005,1.900000000
1,601318,90.010000000
2,002123,15.000000000
1,601007,11.190000000
2,002125,5.610000000
2,300318,4.040000000
2,002122,2.180000000
2,002126,7.190000000
1,601008,4.470000000
2,002130,4.980000000
2,002129,10.250000000
2,002127,10.540000000
2,002131,1.790000000
2,002132,2.900000000
2,002134,7.460000000
2,002135,5.380000000
2,002136,8.860000000
2,002133,3.290000000
2,000338,12.490000000
2,002128,8.450000000
1,601998,5.850000000
2,002139,5.840000000
1,601328,5.790000000
1,601600,3.760000000
2,002137,6.400000000
2,002138,20.610000000
2,002170,3.430000000
2,002140,7.990000000
1,601919,4.790000000
1,601168,5.800000000
2,002144,10.310000000
2,002143,1.200000000
2,002141,3.820000000
2,002142,23.890000000
1,601009,8.720000000
2,002153,34.870000000
2,002146,9.060000000
2,002159,15.030000000
2,002148,5.780000000
2,002150,5.420000000
2,002152,6.740000000
2,002149,9.250000000
2,002147,1.940000000
2,002157,19.880000000
2,002155,9.220000000
2,002151,23.030000000
2,002156,8.420000000
2,002145,4.060000000
2,002158,8.790000000
2,002168,8.200000000
2,002160,3.300000000
2,002161,7.170000000
2,002254,10.190000000
2,002154,3.160000000
2,002164,4.130000000
2,002162,3.420000000
2,002163,4.810000000
2,002169,5.940000000
2,002167,6.800000000
2,002175,2.070000000
2,002171,5.840000000
2,002165,4.920000000
2,002192,18.000000000
2,002166,7.820000000
2,002172,3.910000000
2,002174,15.400000000
1,601169,5.650000000
2,002173,6.410000000
2,002176,4.410000000
2,002179,37.280000000
2,002177,5.570000000
2,002180,24.400000000
1,601939,7.420000000
2,002178,3.600000000
1,601808,10.260000000
2,300477,8.440000000
2,002183,4.450000000
2,002185,5.170000000
2,002182,8.910000000
2,002184,10.350000000
1,601088,19.170000000
2,002189,23.270000000
1,601857,6.460000000
2,002188,3.150000000
2,002187,8.450000000
2,002186,11.290000000
2,002196,5.900000000
2,002208,7.770000000
2,002193,9.400000000
2,002190,18.770000000
2,002191,12.110000000
2,002194,16.330000000
2,002195,3.700000000
2,300213,6.510000000
2,002200,5.750000000
2,002199,13.340000000
2,002198,6.500000000
1,601390,6.420000000
1,601918,3.060000000
2,002197,7.520000000
2,002201,10.680000000
2,002203,9.930000000
1,601999,5.940000000
2,002202,12.490000000
1,601866,2.740000000
2,002204,3.530000000
2,002205,19.190000000
1,601601,38.690000000
2,002207,6.220000000
2,002206,3.860000000
2,002209,6.880000000
2,002210,1.470000000
2,002211,6.320000000
2,002213,7.510000000
1,601099,3.780000000
2,002212,15.220000000
2,002216,10.240000000
1,601899,3.560000000
2,002215,6.600000000
2,002214,9.310000000
2,002226,5.320000000
2,002217,5.370000000
2,002218,3.050000000
2,002222,11.410000000
1,601898,4.680000000
2,002221,8.520000000
2,002220,1.420000000
2,002224,5.650000000
2,002219,2.760000000
1,601958,6.990000000
1,601186,10.020000000
2,002223,23.000000000
2,002225,4.880000000
2,002228,4.590000000
2,002227,11.280000000
2,002244,4.170000000
2,002230,33.750000000
2,002237,15.050000000
2,002235,8.260000000
2,002232,8.950000000
2,002231,7.430000000
2,002249,4.110000000
2,002229,7.070000000
2,002253,14.620000000
2,002234,33.310000000
2,002246,8.410000000
2,002233,11.320000000
2,002243,13.770000000
2,002236,16.140000000
2,002265,10.330000000
2,002252,6.960000000
2,002240,7.760000000
2,002247,3.050000000
2,002239,1.800000000
2,002238,7.780000000
2,002242,19.860000000
2,002245,3.880000000
2,002241,11.670000000
2,002248,8.960000000
2,002263,2.020000000
2,002274,7.610000000
2,002251,7.620000000
2,002256,2.700000000
2,002261,5.590000000
2,002255,4.090000000
2,002259,2.040000000
2,002262,11.530000000
2,002264,5.380000000
2,002260,3.150000000
2,002258,12.800000000
2,002250,11.070000000
1,601668,6.030000000
2,002267,7.830000000
2,002268,25.380000000
2,002271,23.640000000
2,002269,2.390000000
2,002270,5.550000000
2,002272,4.910000000
2,002266,4.560000000
2,002275,13.790000000
2,002273,10.750000000
2,002396,26.180000000
1,601107,3.890000000
1,601766,7.890000000
1,601788,11.550000000
2,002276,5.790000000
2,002282,9.470000000
2,002284,4.980000000
2,002283,3.750000000
2,002362,16.350000000
2,002277,3.310000000
1,601727,5.420000000
2,002278,6.180000000
2,002461,6.100000000
2,002280,3.540000000
2,002285,4.230000000
2,002281,26.410000000
2,002287,20.600000000
2,002286,5.640000000
2,002288,5.100000000
2,002289,6.920000000
2,300370,3.330000000
2,002290,4.950000000
2,002296,7.400000000
2,002295,7.880000000
2,002291,4.910000000
2,002300,6.940000000
2,002292,6.140000000
2,002293,9.560000000
2,002294,22.110000000
1,600999,16.940000000
2,002297,7.540000000
2,300002,3.760000000
2,002599,9.230000000
1,601126,5.990000000
1,601633,8.460000000
2,002467,5.920000000
2,002446,8.680000000
2,002448,5.370000000
2,002438,7.560000000
2,002490,4.470000000
2,002419,13.050000000
2,300445,13.590000000
2,300353,13.220000000
2,300444,6.710000000
2,002298,7.580000000
2,002506,6.520000000
1,601888,89.180000000
2,002299,26.580000000
2,002301,11.820000000
2,002489,3.290000000
1,601989,5.880000000
2,002304,121.660000000
2,002306,2.880000000
2,002365,8.870000000
2,002302,11.550000000
2,002307,6.390000000
2,002350,5.920000000
2,002315,16.200000000
2,002305,2.490000000
2,002303,4.600000000
2,002308,4.740000000
2,002756,14.280000000
2,002310,5.810000000
1,601139,5.760000000
2,002309,6.970000000
2,002311,29.000000000
2,002312,3.470000000
2,002523,3.190000000
1,601618,2.950000000
2,002313,17.840000000
2,002314,3.000000000
2,002316,7.300000000
2,002356,2.570000000
1,601117,5.870000000
2,002318,7.650000000
2,002327,6.940000000
2,002317,8.630000000
2,002319,11.780000000
2,002474,7.960000000
2,002321,6.620000000
2,300010,9.220000000
2,300001,19.190000000
2,002325,3.030000000
2,002331,10.830000000
2,300004,4.630000000
2,300008,3.310000000
2,300003,25.460000000
2,300006,4.470000000
2,300007,13.460000000
2,300014,30.830000000
2,300009,16.030000000
2,300011,6.680000000
2,300005,3.990000000
2,300013,9.130000000
1,601801,5.810000000
2,002328,3.990000000
2,300023,7.860000000
2,300012,11.460000000
2,300018,5.920000000
2,300071,3.180000000
2,300017,10.720000000
2,300015,30.630000000
2,300019,7.330000000
2,300020,8.360000000
2,300028,0.770000000
2,300022,4.490000000
2,300024,15.760000000
2,300021,5.490000000
2,300033,92.940000000
2,002320,8.820000000
1,601877,24.300000000
2,300027,4.630000000
2,300026,3.400000000
2,300025,6.110000000
2,002324,10.010000000
2,002322,12.450000000
2,002323,1.310000000
2,002326,8.650000000
2,002330,7.550000000
2,002329,4.570000000
2,002333,4.290000000
2,002332,6.680000000
2,002334,4.930000000
2,002336,5.810000000
2,002337,3.870000000
2,002335,17.640000000
2,002338,13.900000000
2,002340,4.470000000
2,002561,8.500000000
2,002339,6.300000000
2,002341,5.050000000
2,002344,4.520000000
2,300031,12.070000000
2,300139,9.790000000
2,002342,3.350000000
2,002538,5.620000000
2,002343,7.760000000
2,002345,4.150000000
2,002346,11.780000000
2,002347,4.640000000
2,002348,3.330000000
2,002381,8.180000000
2,300034,15.890000000
2,300032,3.120000000
2,002349,5.730000000
1,601678,6.440000000
2,002351,5.840000000
2,002352,36.250000000
2,002591,7.770000000
2,002355,6.750000000
2,002353,26.470000000
2,300029,6.990000000
2,002354,3.020000000
2,300035,5.590000000
2,300247,3.010000000
2,300036,16.100000000
2,300030,5.770000000
2,002359,2.870000000
2,002358,8.730000000
2,002549,5.680000000
2,300041,9.320000000
2,300038,9.110000000
2,300037,23.030000000
2,002357,6.360000000
2,002455,6.340000000
2,002370,11.850000000
2,002375,5.310000000
1,601688,21.400000000
2,002369,7.950000000
2,300040,5.850000000
1,601058,3.650000000
2,002360,5.850000000
2,002364,9.790000000
2,300039,4.430000000
2,002367,7.360000000
2,002366,8.540000000
1,601179,3.610000000
2,002361,4.150000000
2,002368,27.370000000
2,002374,3.060000000
2,300042,14.560000000
2,300045,8.920000000
2,300049,8.150000000
2,300047,8.110000000
2,002371,64.920000000
2,300048,2.770000000
2,002373,16.320000000
2,002380,13.700000000
2,002566,6.420000000
2,002372,16.310000000
2,002376,12.210000000
2,002397,5.250000000
1,601106,3.120000000
2,002378,6.130000000
2,300050,5.660000000
2,300044,6.980000000
2,300046,18.380000000
2,300043,5.250000000
1,603199,22.260000000
2,002383,10.630000000
2,002363,5.540000000
2,002379,3.380000000
2,002382,13.130000000
2,002421,3.460000000
2,300277,6.870000000
2,300051,6.440000000
2,002392,3.600000000
2,002630,2.770000000
2,002385,5.530000000
2,002384,16.090000000
2,002386,6.530000000
2,002377,4.150000000
2,300052,9.830000000
2,300054,8.790000000
2,300264,5.140000000
2,002394,9.680000000
2,002393,23.700000000
1,601158,5.530000000
2,002388,7.620000000
2,300053,11.080000000
2,300057,5.700000000
2,300055,6.750000000
2,300056,6.580000000
2,300058,4.950000000
2,002407,14.020000000
2,002387,14.370000000
2,002395,26.230000000
2,002389,10.940000000
2,002398,6.000000000
2,002390,5.850000000
2,002391,7.860000000
1,601101,5.940000000
2,002399,19.750000000
2,002410,33.600000000
2,002408,7.650000000
2,002401,11.520000000
2,002400,2.920000000
2,002404,5.770000000
2,002406,5.640000000
2,300059,14.380000000
2,002808,8.520000000
2,002405,14.840000000
2,002403,8.290000000
2,002402,9.500000000
2,002409,17.460000000
2,002412,13.060000000
1,601010,3.380000000
2,002411,18.340000000
2,300061,5.990000000
2,002416,5.590000000
2,002415,30.240000000
2,002414,19.160000000
2,002413,6.240000000
2,300098,7.240000000
2,300062,5.870000000
2,300087,8.650000000
2,300066,4.770000000
2,002433,4.690000000
2,002417,6.050000000
2,002425,5.900000000
2,300063,3.200000000
2,300065,12.720000000
2,300064,4.120000000
2,300068,11.240000000
2,002418,3.520000000
2,002420,3.190000000
1,601369,6.640000000
2,002422,32.350000000
2,002423,9.130000000
2,002428,6.760000000
2,002442,6.570000000
2,002424,9.050000000
2,002426,2.760000000
2,002427,12.650000000
2,002431,3.500000000
2,002456,8.380000000
1,601188,3.240000000
1,601518,2.820000000
2,002644,6.690000000
2,002430,11.970000000
2,002447,3.490000000
2,002459,11.490000000
2,300073,24.370000000
2,300070,6.540000000
2,002432,5.630000000
2,002429,2.930000000
2,002434,6.500000000
2,002436,6.510000000
2,300076,5.430000000
2,300072,7.710000000
2,300105,4.710000000
2,300069,14.200000000
2,300067,4.380000000
2,002435,4.230000000
2,002440,12.340000000
2,002437,3.620000000
2,002443,7.190000000
2,002622,2.980000000
2,300080,5.960000000
2,300075,12.710000000
2,002613,2.830000000
2,300078,9.780000000
2,300074,4.270000000
2,300079,5.260000000
2,300083,2.970000000
2,002439,28.700000000
1,603002,4.040000000
1,601012,25.640000000
2,300077,7.310000000
2,300082,6.290000000
2,002469,4.160000000
2,002441,8.000000000
2,300235,10.720000000
2,300084,5.460000000
2,002444,10.660000000
2,002492,5.000000000
2,002466,23.220000000
2,002445,1.580000000
2,300238,19.330000000
2,300086,5.360000000
2,300101,9.580000000
1,601118,5.030000000
2,002449,12.350000000
2,300091,4.210000000
2,300081,8.210000000
2,002450,3.520000000
2,002458,26.350000000
2,002451,9.570000000
2,300272,5.290000000
2,300088,5.630000000
2,300090,2.020000000
2,300096,8.570000000
2,002457,8.550000000
2,002529,7.180000000
1,601000,2.650000000
2,002452,4.180000000
2,002454,4.770000000
2,002453,5.990000000
2,002460,22.150000000
2,300085,12.350000000
1,601717,5.900000000
2,300179,5.180000000
2,300097,10.950000000
2,002463,15.950000000
2,002462,15.060000000
2,300099,6.560000000
2,300093,7.780000000
2,002464,6.940000000
1,601718,3.920000000
2,300253,13.510000000
2,300094,4.270000000
2,300089,3.880000000
2,300124,24.080000000
2,300152,4.260000000
2,300321,15.300000000
2,300095,6.180000000
2,300245,10.070000000
2,300092,7.500000000
2,300100,6.960000000
2,002496,2.750000000
2,300103,10.420000000
2,300102,5.470000000
2,002465,9.380000000
1,601018,4.390000000
2,002484,6.050000000
2,300126,5.590000000
1,601288,3.590000000
2,002468,29.860000000
2,300104,1.690000000
2,300110,4.150000000
2,300173,4.680000000
2,002476,5.920000000
2,002470,3.250000000
2,300107,8.460000000
2,300305,8.990000000
1,601177,11.040000000
1,603003,8.070000000
1,601377,6.540000000
2,300106,8.060000000
2,300113,14.990000000
2,300114,10.320000000
2,300112,8.250000000
2,300133,6.300000000
2,300129,3.990000000
2,300118,11.480000000
2,300116,1.590000000
2,300109,15.850000000
2,300111,2.600000000
2,300117,4.010000000
2,002478,6.470000000
2,002471,2.920000000
2,300156,2.460000000
2,300115,11.560000000
2,300108,6.530000000
2,002473,7.980000000
2,002527,5.000000000
2,002530,8.610000000
2,002614,15.800000000
2,002472,5.070000000
2,002569,8.170000000
2,002595,19.880000000
2,002475,21.660000000
1,601098,12.070000000
2,300120,6.350000000
2,300128,4.140000000
2,002479,6.030000000
2,002477,0.930000000
2,002480,4.660000000
2,002481,7.150000000
2,300121,7.600000000
2,300119,11.780000000
1,601818,3.870000000
2,300125,13.060000000
2,002486,3.320000000
2,002485,6.580000000
2,002482,5.560000000
2,002500,8.280000000
2,002521,5.530000000
2,300123,8.120000000
2,300122,47.340000000
2,002488,8.040000000
2,002487,4.060000000
2,002495,3.130000000
2,002615,5.620000000
2,300127,15.950000000
1,600998,12.030000000
2,002518,8.470000000
2,002493,11.350000000
2,002491,6.920000000
1,601028,4.990000000
2,002483,4.090000000
2,300134,14.110000000
2,300130,16.080000000
2,300135,2.810000000
2,300329,7.350000000
2,002497,6.430000000
2,002494,5.270000000
1,601996,3.060000000
2,300401,17.190000000
2,300131,5.330000000
2,002498,2.890000000
2,300137,8.050000000
2,300132,10.380000000
2,002643,11.000000000
2,002805,12.280000000
2,300138,7.050000000
2,300136,27.790000000
2,002889,23.830000000
2,300142,27.550000000
2,002499,4.220000000
2,002501,1.260000000
2,002502,3.170000000
2,300141,6.790000000
2,300140,10.420000000
2,002511,13.280000000
2,002510,4.010000000
2,002505,1.850000000
2,002504,3.190000000
2,002554,3.510000000
2,002508,26.000000000
2,002738,17.120000000
2,300154,5.420000000
2,300331,18.930000000
2,002509,1.780000000
2,002503,2.580000000
2,300144,25.060000000
2,300143,8.440000000
2,300325,4.540000000
2,002514,6.000000000
2,002507,28.220000000
2,002513,5.430000000
1,601777,3.720000000
1,601880,2.060000000
2,002515,4.920000000
2,300145,3.900000000
2,300148,3.900000000
2,002520,7.230000000
2,002512,4.780000000
2,300168,11.180000000
2,300158,5.550000000
2,002516,2.960000000
2,002517,2.960000000
1,603167,9.290000000
2,002519,4.310000000
1,601558,1.190000000
2,300157,5.200000000
2,002522,7.030000000
2,300146,18.610000000
2,300149,14.110000000
2,002743,5.910000000
2,002547,9.350000000
2,300155,5.190000000
2,300151,6.840000000
2,002606,5.820000000
2,002524,5.000000000
2,002528,3.880000000
2,300147,6.470000000
2,300153,6.650000000
2,002526,2.210000000
2,002532,6.290000000
2,002534,6.380000000
2,002531,5.810000000
2,300169,5.330000000
2,300162,7.160000000
2,300161,15.210000000
2,002540,4.430000000
2,002702,4.960000000
2,002567,13.850000000
1,601933,9.780000000
2,300191,28.930000000
2,300159,4.620000000
2,300165,6.340000000
2,300223,33.400000000
2,002535,3.400000000
2,002609,8.220000000
2,300164,5.770000000
2,300163,4.180000000
2,300160,3.730000000
2,002536,5.140000000
2,002557,27.200000000
2,002539,5.020000000
1,601890,6.320000000
2,002533,5.030000000
2,300170,12.720000000
2,300174,19.860000000
2,300166,11.780000000
2,300167,5.890000000
2,002537,6.770000000
2,300172,5.440000000
2,300171,7.660000000
2,300194,5.000000000
2,300175,5.520000000
2,300180,9.080000000
2,002545,6.290000000
2,002550,4.680000000
2,002544,12.280000000
2,002541,7.590000000
1,601116,14.060000000
2,002570,5.680000000
2,002551,4.990000000
2,300177,7.820000000
2,300178,5.550000000
2,300176,10.780000000
2,002542,4.100000000
2,300181,5.450000000
1,601700,5.670000000
1,601137,10.380000000
2,300216,3.810000000
2,300193,7.820000000
2,300183,13.800000000
2,300197,3.310000000
2,002543,9.630000000
1,601519,6.440000000
2,002552,8.040000000
2,002546,4.130000000
1,601799,75.440000000
2,300184,8.120000000
2,300182,3.890000000
2,002769,9.060000000
1,601616,3.400000000
2,300340,14.280000000
2,300203,22.550000000
2,002558,17.960000000
2,002555,13.340000000
2,002548,12.130000000
2,300229,10.300000000
2,002706,6.170000000
2,002559,6.690000000
1,601216,3.240000000
1,601789,4.030000000
2,002553,6.010000000
2,300205,12.540000000
2,300220,35.500000000
2,300198,3.600000000
2,300188,17.540000000
2,300195,8.050000000
2,300196,9.300000000
2,300187,5.340000000
2,300345,7.430000000
2,300185,1.880000000
2,002556,5.360000000
2,300190,7.660000000
1,601011,5.730000000
2,002560,5.550000000
1,601258,1.270000000
2,002565,7.110000000
2,002577,10.160000000
2,300375,3.700000000
2,300211,6.890000000
2,300192,9.340000000
2,300189,3.560000000
1,601992,3.520000000
2,002563,10.880000000
1,601199,3.840000000
2,300204,11.360000000
2,300214,7.160000000
2,300199,8.400000000
2,300200,9.490000000
2,002562,4.520000000
2,002564,5.320000000
2,002571,5.530000000
2,002568,19.110000000
2,300201,5.280000000
2,300366,9.680000000
1,603328,9.840000000
2,002579,10.280000000
2,002581,6.060000000
1,601218,2.940000000
2,002572,18.810000000
2,002573,7.300000000
2,002574,5.450000000
2,002576,11.380000000
1,603006,12.130000000
2,002575,7.110000000
2,300282,11.530000000
2,300202,7.240000000
2,300206,7.390000000
2,300210,4.110000000
2,300208,8.700000000
2,300209,13.410000000
2,002580,5.510000000
1,601566,11.750000000
1,601113,7.360000000
2,002578,3.390000000
2,300207,12.280000000
2,300212,26.580000000
1,601233,12.750000000
1,601208,4.960000000
2,300402,10.740000000
2,300218,7.420000000
2,002584,5.300000000
2,002582,9.640000000
1,601222,4.370000000
2,300225,5.740000000
2,300215,6.650000000
2,300257,10.410000000
2,300219,5.630000000
2,300222,11.800000000
2,300217,2.520000000
2,300221,6.050000000
2,002583,9.420000000
1,601599,2.900000000
2,002590,7.340000000
2,300231,7.060000000
2,002592,14.110000000
2,300227,12.140000000
2,300224,7.330000000
2,300228,5.780000000
2,300249,6.390000000
2,300226,77.000000000
2,300240,6.980000000
2,300381,10.080000000
2,002585,5.080000000
1,601311,10.250000000
2,002586,3.650000000
2,300230,4.060000000
2,300232,8.980000000
2,300234,10.140000000
1,601798,6.240000000
2,002589,7.690000000
2,002587,6.040000000
2,300233,19.660000000
2,300236,35.590000000
2,300237,3.430000000
2,002778,17.940000000
2,002588,4.350000000
1,601567,5.880000000
2,002783,11.590000000
2,002605,9.980000000
2,002594,56.800000000
2,002604,1.960000000
2,300239,4.310000000
2,002593,3.850000000
2,002596,7.160000000
2,002734,15.480000000
2,002626,14.180000000
2,002600,6.090000000
2,002601,14.000000000
2,002597,20.750000000
2,002598,6.710000000
2,300242,3.820000000
2,300258,11.860000000
2,300241,6.810000000
1,601901,6.960000000
2,002607,13.820000000
2,002602,10.600000000
2,300243,8.230000000
2,300244,19.830000000
2,002603,10.990000000
2,300248,7.990000000
2,300250,13.770000000
2,300246,12.690000000
2,002620,5.810000000
1,603456,8.840000000
2,300251,8.700000000
2,002627,7.080000000
2,002608,8.100000000
2,300254,8.020000000
2,300256,4.140000000
2,300255,6.490000000
1,601636,3.710000000
2,300260,12.820000000
2,300252,9.670000000
2,002830,16.830000000
2,002717,5.050000000
2,002618,13.150000000
1,603197,19.430000000
2,300265,8.330000000
2,300267,5.500000000
2,300259,3.530000000
2,300303,3.620000000
2,002629,2.020000000
2,002610,1.760000000
2,300284,9.270000000
1,601908,3.330000000
1,601886,7.690000000
2,300269,4.190000000
2,300273,5.900000000
2,300261,4.810000000
2,002611,4.540000000
1,603518,8.370000000
2,300268,15.100000000
2,300263,4.650000000
2,300294,32.350000000
2,002616,6.980000000
2,300262,6.160000000
2,300270,6.790000000
1,601677,10.220000000
2,002612,8.670000000
2,002624,24.500000000
2,002621,13.160000000
2,002619,3.160000000
2,002745,11.970000000
2,002641,4.840000000
2,002617,5.820000000
2,300266,3.970000000
1,601669,5.000000000
2,300274,10.520000000
1,601100,29.890000000
2,300283,4.830000000
2,300275,10.170000000
2,002628,5.030000000
2,002625,9.550000000
1,603686,16.790000000
2,002623,14.700000000
1,601225,8.990000000
2,002637,6.960000000
2,002636,8.510000000
1,601555,10.110000000
2,300278,5.270000000
2,002634,5.970000000
2,002640,7.070000000
2,002631,7.710000000
2,002633,8.860000000
2,300276,8.840000000
2,300280,16.320000000
1,603001,10.140000000
1,601800,11.200000000
2,002635,14.280000000
2,300293,8.550000000
2,002632,6.620000000
2,002648,13.960000000
2,300279,5.180000000
2,002646,12.520000000
2,002639,10.090000000
2,002645,9.100000000
2,300285,19.220000000
2,300281,5.690000000
1,601928,7.740000000
2,002673,9.770000000
2,002638,2.830000000
2,002647,16.150000000
2,300286,9.480000000
2,300295,12.030000000
2,300288,12.420000000
2,002668,4.580000000
2,002642,5.200000000
2,002651,4.670000000
1,603599,14.090000000
2,300324,5.320000000
2,300350,5.470000000
2,300287,3.940000000
2,300290,6.150000000
1,601313,63.240000000
2,002649,8.320000000
2,002664,14.280000000
2,300298,10.980000000
2,002655,8.850000000
2,002656,4.940000000
1,601368,6.110000000
1,601336,55.730000000
2,002667,7.190000000
2,300289,5.740000000
2,300532,14.820000000
2,300483,38.060000000
2,002662,3.130000000
2,002688,4.970000000
2,300291,6.130000000
2,002652,4.090000000
1,603729,15.680000000
2,300297,5.740000000
2,002650,3.850000000
2,300292,5.630000000
2,002666,4.460000000
1,601929,2.310000000
2,300358,7.200000000
2,300310,5.800000000
2,300307,7.130000000
2,002654,4.070000000
2,002653,16.750000000
1,601339,4.230000000
2,300309,6.050000000
2,300301,4.290000000
2,300296,7.050000000
2,300304,3.680000000
2,300306,9.480000000
2,002672,10.510000000
2,002663,2.890000000
1,601388,2.000000000
1,601515,8.110000000
2,300326,9.900000000
1,601231,12.400000000
2,002657,16.680000000
2,300300,9.600000000
2,002660,8.610000000
2,002669,14.180000000
2,002658,7.460000000
2,002674,12.830000000
2,002661,13.010000000
2,002659,7.510000000
2,300320,4.660000000
2,300313,5.710000000
2,300314,8.380000000
2,002670,11.120000000
1,603123,5.810000000
2,300327,24.360000000
1,601965,6.810000000
1,603333,9.540000000
2,002675,11.550000000
2,300311,7.000000000
2,002799,13.610000000
2,002677,12.970000000
2,002676,3.340000000
1,603861,9.940000000
2,300302,9.940000000
2,300308,37.160000000
2,300330,10.250000000
1,601038,7.670000000
2,300317,4.650000000
2,300312,6.240000000
2,300315,3.400000000
2,300299,5.770000000
1,603000,17.290000000
1,603128,10.220000000
2,002671,4.560000000
2,002665,3.220000000
2,002696,6.020000000
2,002699,5.450000000
2,002685,5.630000000
2,002682,4.660000000
1,603077,1.950000000
1,603168,7.740000000
2,002692,3.060000000
2,300316,12.080000000
2,300319,6.420000000
1,603366,4.490000000
2,002690,31.410000000
2,002678,7.260000000
2,002691,7.340000000
2,002851,20.900000000
2,300342,9.510000000
2,300322,16.250000000
2,300339,14.000000000
2,300400,13.890000000
2,300333,9.920000000
2,002679,15.110000000
2,002689,4.180000000
2,300336,3.970000000
1,603008,10.680000000
2,300334,7.220000000
2,300397,19.870000000
2,300348,13.900000000
2,300338,9.270000000
2,002701,4.650000000
1,603399,10.430000000
2,300337,3.460000000
2,002711,1.140000000
2,002687,5.750000000
2,002694,3.580000000
2,002680,1.510000000
2,300332,4.210000000
2,300328,11.070000000
2,300349,15.080000000
2,300344,4.270000000
2,002698,8.650000000
2,300323,5.920000000
2,300335,6.070000000
2,002752,5.940000000
1,603766,3.970000000
2,300347,51.970000000
2,300341,5.420000000
2,002681,4.340000000
2,002686,6.110000000
2,002683,13.090000000
2,300346,10.370000000
2,300362,3.410000000
2,300343,3.600000000
2,002684,3.230000000
2,002693,4.470000000
1,603126,5.160000000
2,300383,19.020000000
1,603993,3.620000000
1,603288,101.460000000
2,300371,11.680000000
2,300389,11.840000000
2,002718,17.470000000
2,002715,16.180000000
2,002716,7.250000000
2,002713,8.890000000
2,002723,9.940000000
2,002792,24.960000000
2,002727,24.010000000
1,601608,4.030000000
1,601238,11.230000000
2,300352,5.520000000
2,002709,16.700000000
2,002725,11.040000000
1,603555,4.810000000
2,002746,16.650000000
2,002708,8.680000000
2,002695,13.540000000
2,300382,5.620000000
2,002714,71.360000000
2,002815,14.920000000
2,002703,5.920000000
2,002722,15.040000000
2,300356,6.800000000
1,603699,10.910000000
1,601016,2.460000000
1,603166,6.160000000
2,300507,9.460000000
2,300369,15.550000000
2,300354,12.580000000
2,300367,6.030000000
1,603308,9.160000000
2,300388,9.590000000
1,603777,13.160000000
1,603989,18.780000000
2,002719,10.700000000
1,603806,37.380000000
2,002700,7.140000000
1,603088,9.830000000
1,603566,12.430000000
1,603009,6.100000000
1,603688,12.130000000
2,002782,12.030000000
1,601969,6.190000000
2,300351,8.570000000
2,300355,3.780000000
2,002721,5.570000000
1,600917,6.900000000
2,300368,7.000000000
